IDEmpresa,Variable,ProbabilidadEmision
421,PM10,0.5066666666666666
421,PM2.5,0.42666666666666664
421,SO2,0.3733333333333333
422,CO,0.32000000000000006
422,NO,0.32000000000000006
422,NO2,0.32000000000000006
422,NOX,0.3733333333333333
422,PM10,0.5066666666666666
422,PM2.5,0.42666666666666664
422,SO2,0.3733333333333333
423,CO,0.34666666666666673
423,NO,0.34666666666666673
423,NO2,0.34666666666666673
423,NOX,0.4044444444444444
423,PM10,0.5488888888888889
423,PM2.5,0.46222222222222226
423,SO2,0.4044444444444444
424,CO,0.32000000000000006
424,NO,0.32000000000000006
424,NO2,0.32000000000000006
424,NOX,0.3733333333333333
424,PM10,0.5066666666666666
424,PM2.5,0.42666666666666664
424,SO2,0.3733333333333333
425,CO,0.32000000000000006
425,NO,0.32000000000000006
425,NO2,0.32000000000000006
425,NOX,0.3733333333333333
425,PM10,0.5066666666666666
425,PM2.5,0.42666666666666664
425,SO2,0.3733333333333333
426,CO,0.32000000000000006
426,NO,0.32000000000000006
426,NO2,0.32000000000000006
426,NOX,0.3733333333333333
426,PM10,0.5066666666666666
426,PM2.5,0.42666666666666664
426,SO2,0.3733333333333333
427,CO,0.32000000000000006
427,NO,0.32000000000000006
427,NO2,0.32000000000000006
427,NOX,0.3733333333333333
427,PM10,0.5066666666666666
427,PM2.5,0.42666666666666664
427,SO2,0.3733333333333333
428,CO,0.32000000000000006
428,NO,0.32000000000000006
428,NO2,0.32000000000000006
428,NOX,0.3733333333333333
428,PM10,0.5066666666666666
428,PM2.5,0.42666666666666664
428,SO2,0.3733333333333333
429,CO,0.32000000000000006
429,NO,0.32000000000000006
429,NO2,0.32000000000000006
429,NOX,0.3733333333333333
429,PM10,0.5066666666666666
429,PM2.5,0.42666666666666664
429,SO2,0.3733333333333333
430,CO,0.34666666666666673
430,NO,0.34666666666666673
430,NO2,0.34666666666666673
430,NOX,0.4044444444444444
430,PM10,0.5488888888888889
430,PM2.5,0.46222222222222226
430,SO2,0.4044444444444444
431,CO,0.34666666666666673
431,NO,0.34666666666666673
431,NO2,0.34666666666666673
431,NOX,0.4044444444444444
431,PM10,0.5488888888888889
431,PM2.5,0.46222222222222226
431,SO2,0.4044444444444444
432,CO,0.34666666666666673
432,NO,0.34666666666666673
432,NO2,0.34666666666666673
432,NOX,0.4044444444444444
432,PM10,0.5488888888888889
432,PM2.5,0.46222222222222226
432,SO2,0.4044444444444444
433,CO,0.32000000000000006
433,NO,0.32000000000000006
433,NO2,0.32000000000000006
433,NOX,0.3733333333333333
433,PM10,0.5066666666666666
433,PM2.5,0.42666666666666664
433,SO2,0.3733333333333333
434,CO,0.34666666666666673
434,NO,0.34666666666666673
434,NO2,0.34666666666666673
434,NOX,0.4044444444444444
434,PM10,0.5488888888888889
434,PM2.5,0.46222222222222226
434,SO2,0.4044444444444444
435,CO,0.34666666666666673
435,NO,0.34666666666666673
435,NO2,0.34666666666666673
435,NOX,0.4044444444444444
435,PM10,0.5488888888888889
435,PM2.5,0.46222222222222226
435,SO2,0.4044444444444444
436,CO,0.32000000000000006
436,NO,0.32000000000000006
436,NO2,0.32000000000000006
436,NOX,0.3733333333333333
436,PM10,0.5066666666666666
436,PM2.5,0.42666666666666664
436,SO2,0.3733333333333333
437,CO,0.32000000000000006
437,NO,0.32000000000000006
437,NO2,0.32000000000000006
437,NOX,0.3733333333333333
437,PM10,0.5066666666666666
437,PM2.5,0.42666666666666664
437,SO2,0.3733333333333333
438,CO,0.37333333333333335
438,NO,0.37333333333333335
438,NO2,0.37333333333333335
438,NOX,0.4355555555555555
438,PM10,0.591111111111111
438,PM2.5,0.4977777777777777
438,SO2,0.4355555555555555
439,CO,0.34666666666666673
439,NO,0.34666666666666673
439,NO2,0.34666666666666673
439,NOX,0.4044444444444444
439,PM10,0.5488888888888889
439,PM2.5,0.46222222222222226
439,SO2,0.4044444444444444
440,CO,0.34666666666666673
440,NO,0.34666666666666673
440,NO2,0.34666666666666673
440,NOX,0.4044444444444444
440,PM10,0.5488888888888889
440,PM2.5,0.46222222222222226
440,SO2,0.4044444444444444
441,CO,0.34666666666666673
441,NO,0.34666666666666673
441,NO2,0.34666666666666673
441,NOX,0.4044444444444444
441,PM10,0.5488888888888889
441,PM2.5,0.46222222222222226
441,SO2,0.4044444444444444
442,CO,0.34666666666666673
442,NO,0.34666666666666673
442,NO2,0.34666666666666673
442,NOX,0.4044444444444444
442,PM10,0.5488888888888889
442,PM2.5,0.46222222222222226
442,SO2,0.4044444444444444
443,CO,0.34666666666666673
443,NO,0.34666666666666673
443,NO2,0.34666666666666673
443,NOX,0.4044444444444444
443,PM10,0.5488888888888889
443,PM2.5,0.46222222222222226
443,SO2,0.4044444444444444
444,CO,0.32000000000000006
444,NO,0.32000000000000006
444,NO2,0.32000000000000006
444,NOX,0.3733333333333333
444,PM10,0.5066666666666666
444,PM2.5,0.42666666666666664
444,SO2,0.3733333333333333
445,CO,0.32000000000000006
445,NO,0.32000000000000006
445,NO2,0.32000000000000006
445,NOX,0.3733333333333333
445,PM10,0.5066666666666666
445,PM2.5,0.42666666666666664
445,SO2,0.3733333333333333
446,CO,0.32000000000000006
446,NO,0.32000000000000006
446,NO2,0.32000000000000006
446,NOX,0.3733333333333333
446,PM10,0.5066666666666666
446,PM2.5,0.42666666666666664
446,SO2,0.3733333333333333
447,CO,0.37333333333333335
447,NO,0.37333333333333335
447,NO2,0.37333333333333335
447,NOX,0.4355555555555555
447,PM10,0.591111111111111
447,PM2.5,0.4977777777777777
447,SO2,0.4355555555555555
448,CO,0.32000000000000006
448,NO,0.32000000000000006
448,NO2,0.32000000000000006
448,NOX,0.3733333333333333
448,PM10,0.5066666666666666
448,PM2.5,0.42666666666666664
448,SO2,0.3733333333333333
449,CO,0.34666666666666673
449,NO,0.34666666666666673
449,NO2,0.34666666666666673
449,NOX,0.4044444444444444
449,PM10,0.5488888888888889
449,PM2.5,0.46222222222222226
449,SO2,0.4044444444444444
450,CO,0.37333333333333335
450,NO,0.37333333333333335
450,NO2,0.37333333333333335
450,NOX,0.4355555555555555
450,PM10,0.591111111111111
450,PM2.5,0.4977777777777777
450,SO2,0.4355555555555555
451,CO,0.34666666666666673
451,NO,0.34666666666666673
451,NO2,0.34666666666666673
451,NOX,0.4044444444444444
451,PM10,0.5488888888888889
451,PM2.5,0.46222222222222226
451,SO2,0.4044444444444444
452,CO,0.34666666666666673
452,NO,0.34666666666666673
452,NO2,0.34666666666666673
452,NOX,0.4044444444444444
452,PM10,0.5488888888888889
452,PM2.5,0.46222222222222226
452,SO2,0.4044444444444444
453,CO,0.32000000000000006
453,NO,0.32000000000000006
453,NO2,0.32000000000000006
453,NOX,0.3733333333333333
453,PM10,0.5066666666666666
453,PM2.5,0.42666666666666664
453,SO2,0.3733333333333333
454,CO,0.34666666666666673
454,NO,0.34666666666666673
454,NO2,0.34666666666666673
454,NOX,0.4044444444444444
454,PM10,0.5488888888888889
454,PM2.5,0.46222222222222226
454,SO2,0.4044444444444444
455,CO,0.34666666666666673
455,NO,0.34666666666666673
455,NO2,0.34666666666666673
455,NOX,0.4044444444444444
455,PM10,0.5488888888888889
455,PM2.5,0.46222222222222226
455,SO2,0.4044444444444444
456,CO,0.34666666666666673
456,NO,0.34666666666666673
456,NO2,0.34666666666666673
456,NOX,0.4044444444444444
456,PM10,0.5488888888888889
456,PM2.5,0.46222222222222226
456,SO2,0.4044444444444444
457,CO,0.34666666666666673
457,NO,0.34666666666666673
457,NO2,0.34666666666666673
457,NOX,0.4044444444444444
457,PM10,0.5488888888888889
457,PM2.5,0.46222222222222226
457,SO2,0.4044444444444444
458,CO,0.34666666666666673
458,NO,0.34666666666666673
458,NO2,0.34666666666666673
458,NOX,0.4044444444444444
458,PM10,0.5488888888888889
458,PM2.5,0.46222222222222226
458,SO2,0.4044444444444444
459,CO,0.34666666666666673
459,NO,0.34666666666666673
459,NO2,0.34666666666666673
459,NOX,0.4044444444444444
459,PM10,0.5488888888888889
459,PM2.5,0.46222222222222226
459,SO2,0.4044444444444444
460,CO,0.34666666666666673
460,NO,0.34666666666666673
460,NO2,0.34666666666666673
460,NOX,0.4044444444444444
460,PM10,0.5488888888888889
460,PM2.5,0.46222222222222226
460,SO2,0.4044444444444444
462,CO,0.34666666666666673
462,NO,0.34666666666666673
462,NO2,0.34666666666666673
462,NOX,0.4044444444444444
462,PM10,0.5488888888888889
462,PM2.5,0.46222222222222226
462,SO2,0.4044444444444444
463,CO,0.37333333333333335
463,NO,0.37333333333333335
463,NO2,0.37333333333333335
463,NOX,0.4355555555555555
463,PM10,0.591111111111111
463,PM2.5,0.4977777777777777
463,SO2,0.4355555555555555
464,CO,0.32000000000000006
464,NO,0.32000000000000006
464,NO2,0.32000000000000006
464,NOX,0.3733333333333333
464,PM10,0.5066666666666666
464,PM2.5,0.42666666666666664
464,SO2,0.3733333333333333
465,CO,0.37333333333333335
465,NO,0.37333333333333335
465,NO2,0.37333333333333335
465,NOX,0.4355555555555555
465,PM10,0.591111111111111
465,PM2.5,0.4977777777777777
465,SO2,0.4355555555555555
466,CO,0.37333333333333335
466,NO,0.37333333333333335
466,NO2,0.37333333333333335
466,NOX,0.4355555555555555
466,PM10,0.591111111111111
466,PM2.5,0.4977777777777777
466,SO2,0.4355555555555555
467,CO,0.32000000000000006
467,NO,0.32000000000000006
467,NO2,0.32000000000000006
467,NOX,0.3733333333333333
467,PM10,0.5066666666666666
467,PM2.5,0.42666666666666664
467,SO2,0.3733333333333333
468,CO,0.32000000000000006
468,NO,0.32000000000000006
468,NO2,0.32000000000000006
468,NOX,0.3733333333333333
468,PM10,0.5066666666666666
468,PM2.5,0.42666666666666664
468,SO2,0.3733333333333333
469,CO,0.32000000000000006
469,NO,0.32000000000000006
469,NO2,0.32000000000000006
469,NOX,0.3733333333333333
469,PM10,0.5066666666666666
469,PM2.5,0.42666666666666664
469,SO2,0.3733333333333333
470,CO,0.32000000000000006
470,NO,0.32000000000000006
470,NO2,0.32000000000000006
470,NOX,0.3733333333333333
470,PM10,0.5066666666666666
470,PM2.5,0.42666666666666664
470,SO2,0.3733333333333333
471,CO,0.32000000000000006
471,NO,0.32000000000000006
471,NO2,0.32000000000000006
471,NOX,0.3733333333333333
471,PM10,0.5066666666666666
471,PM2.5,0.42666666666666664
471,SO2,0.3733333333333333
472,CO,0.37333333333333335
472,NO,0.37333333333333335
472,NO2,0.37333333333333335
472,NOX,0.4355555555555555
472,PM10,0.591111111111111
472,PM2.5,0.4977777777777777
472,SO2,0.4355555555555555
473,CO,0.34666666666666673
473,NO,0.34666666666666673
473,NO2,0.34666666666666673
473,NOX,0.4044444444444444
473,PM10,0.5488888888888889
473,PM2.5,0.46222222222222226
473,SO2,0.4044444444444444
474,CO,0.34666666666666673
474,NO,0.34666666666666673
474,NO2,0.34666666666666673
474,NOX,0.4044444444444444
474,PM10,0.5488888888888889
474,PM2.5,0.46222222222222226
474,SO2,0.4044444444444444
475,CO,0.32000000000000006
475,NO,0.32000000000000006
475,NO2,0.32000000000000006
475,NOX,0.3733333333333333
475,PM10,0.5066666666666666
475,PM2.5,0.42666666666666664
475,SO2,0.3733333333333333
476,CO,0.32000000000000006
476,NO,0.32000000000000006
476,NO2,0.32000000000000006
476,NOX,0.3733333333333333
476,PM10,0.5066666666666666
476,PM2.5,0.42666666666666664
476,SO2,0.3733333333333333
477,CO,0.32000000000000006
477,NO,0.32000000000000006
477,NO2,0.32000000000000006
477,NOX,0.3733333333333333
477,PM10,0.5066666666666666
477,PM2.5,0.42666666666666664
477,SO2,0.3733333333333333
478,CO,0.34666666666666673
478,NO,0.34666666666666673
478,NO2,0.34666666666666673
478,NOX,0.4044444444444444
478,PM10,0.5488888888888889
478,PM2.5,0.46222222222222226
478,SO2,0.4044444444444444
479,CO,0.34666666666666673
479,NO,0.34666666666666673
479,NO2,0.34666666666666673
479,NOX,0.4044444444444444
479,PM10,0.5488888888888889
479,PM2.5,0.46222222222222226
479,SO2,0.4044444444444444
480,CO,0.37333333333333335
480,NO,0.37333333333333335
480,NO2,0.37333333333333335
480,NOX,0.4355555555555555
480,PM10,0.591111111111111
480,PM2.5,0.4977777777777777
480,SO2,0.4355555555555555
481,CO,0.37333333333333335
481,NO,0.37333333333333335
481,NO2,0.37333333333333335
481,NOX,0.4355555555555555
481,PM10,0.591111111111111
481,PM2.5,0.4977777777777777
481,SO2,0.4355555555555555
482,CO,0.34666666666666673
482,NO,0.34666666666666673
482,NO2,0.34666666666666673
482,NOX,0.4044444444444444
482,PM10,0.5488888888888889
482,PM2.5,0.46222222222222226
482,SO2,0.4044444444444444
483,CO,0.32000000000000006
483,NO,0.32000000000000006
483,NO2,0.32000000000000006
483,NOX,0.3733333333333333
483,PM10,0.5066666666666666
483,PM2.5,0.42666666666666664
483,SO2,0.3733333333333333
484,CO,0.32000000000000006
484,NO,0.32000000000000006
484,NO2,0.32000000000000006
484,NOX,0.3733333333333333
484,PM10,0.5066666666666666
484,PM2.5,0.42666666666666664
484,SO2,0.3733333333333333
485,CO,0.34666666666666673
485,NO,0.34666666666666673
485,NO2,0.34666666666666673
485,NOX,0.4044444444444444
485,PM10,0.5488888888888889
485,PM2.5,0.46222222222222226
485,SO2,0.4044444444444444
486,CO,0.34666666666666673
486,NO,0.34666666666666673
486,NO2,0.34666666666666673
486,NOX,0.4044444444444444
486,PM10,0.5488888888888889
486,PM2.5,0.46222222222222226
486,SO2,0.4044444444444444
487,CO,0.32000000000000006
487,NO,0.32000000000000006
487,NO2,0.32000000000000006
487,NOX,0.3733333333333333
487,PM10,0.5066666666666666
487,PM2.5,0.42666666666666664
487,SO2,0.3733333333333333
488,CO,0.32000000000000006
488,NO,0.32000000000000006
488,NO2,0.32000000000000006
488,NOX,0.3733333333333333
488,PM10,0.5066666666666666
488,PM2.5,0.42666666666666664
488,SO2,0.3733333333333333
489,CO,0.32000000000000006
489,NO,0.32000000000000006
489,NO2,0.32000000000000006
489,NOX,0.3733333333333333
489,PM10,0.5066666666666666
489,PM2.5,0.42666666666666664
489,SO2,0.3733333333333333
490,CO,0.32000000000000006
490,NO,0.32000000000000006
490,NO2,0.32000000000000006
490,NOX,0.3733333333333333
490,PM10,0.5066666666666666
490,PM2.5,0.42666666666666664
490,SO2,0.3733333333333333
491,CO,0.34666666666666673
491,NO,0.34666666666666673
491,NO2,0.34666666666666673
491,NOX,0.4044444444444444
491,PM10,0.5488888888888889
491,PM2.5,0.46222222222222226
491,SO2,0.4044444444444444
492,CO,0.34666666666666673
492,NO,0.34666666666666673
492,NO2,0.34666666666666673
492,NOX,0.4044444444444444
492,PM10,0.5488888888888889
492,PM2.5,0.46222222222222226
492,SO2,0.4044444444444444
493,CO,0.32000000000000006
493,NO,0.32000000000000006
493,NO2,0.32000000000000006
493,NOX,0.3733333333333333
493,PM10,0.5066666666666666
493,PM2.5,0.42666666666666664
493,SO2,0.3733333333333333
494,CO,0.37333333333333335
494,NO,0.37333333333333335
494,NO2,0.37333333333333335
494,NOX,0.4355555555555555
494,PM10,0.591111111111111
494,PM2.5,0.4977777777777777
494,SO2,0.4355555555555555
495,CO,0.32000000000000006
495,NO,0.32000000000000006
495,NO2,0.32000000000000006
495,NOX,0.3733333333333333
495,PM10,0.5066666666666666
495,PM2.5,0.42666666666666664
495,SO2,0.3733333333333333
496,CO,0.37333333333333335
496,NO,0.37333333333333335
496,NO2,0.37333333333333335
496,NOX,0.4355555555555555
496,PM10,0.591111111111111
496,PM2.5,0.4977777777777777
496,SO2,0.4355555555555555
497,CO,0.34666666666666673
497,NO,0.34666666666666673
497,NO2,0.34666666666666673
497,NOX,0.4044444444444444
497,PM10,0.5488888888888889
497,PM2.5,0.46222222222222226
497,SO2,0.4044444444444444
498,CO,0.34666666666666673
498,NO,0.34666666666666673
498,NO2,0.34666666666666673
498,NOX,0.4044444444444444
498,PM10,0.5488888888888889
498,PM2.5,0.46222222222222226
498,SO2,0.4044444444444444
499,CO,0.32000000000000006
499,NO,0.32000000000000006
499,NO2,0.32000000000000006
499,NOX,0.3733333333333333
499,PM10,0.5066666666666666
499,PM2.5,0.42666666666666664
499,SO2,0.3733333333333333
500,CO,0.32000000000000006
500,NO,0.32000000000000006
500,NO2,0.32000000000000006
500,NOX,0.3733333333333333
500,PM10,0.5066666666666666
500,PM2.5,0.42666666666666664
500,SO2,0.3733333333333333
501,CO,0.32000000000000006
501,NO,0.32000000000000006
501,NO2,0.32000000000000006
501,NOX,0.3733333333333333
501,PM10,0.5066666666666666
501,PM2.5,0.42666666666666664
501,SO2,0.3733333333333333
502,CO,0.37333333333333335
502,NO,0.37333333333333335
502,NO2,0.37333333333333335
502,NOX,0.4355555555555555
502,PM10,0.591111111111111
502,PM2.5,0.4977777777777777
502,SO2,0.4355555555555555
503,CO,0.37333333333333335
503,NO,0.37333333333333335
503,NO2,0.37333333333333335
503,NOX,0.4355555555555555
503,PM10,0.591111111111111
503,PM2.5,0.4977777777777777
503,SO2,0.4355555555555555
504,CO,0.37333333333333335
504,NO,0.37333333333333335
504,NO2,0.37333333333333335
504,NOX,0.4355555555555555
504,PM10,0.591111111111111
504,PM2.5,0.4977777777777777
504,SO2,0.4355555555555555
505,CO,0.34666666666666673
505,NO,0.34666666666666673
505,NO2,0.34666666666666673
505,NOX,0.4044444444444444
505,PM10,0.5488888888888889
505,PM2.5,0.46222222222222226
505,SO2,0.4044444444444444
506,CO,0.34666666666666673
506,NO,0.34666666666666673
506,NO2,0.34666666666666673
506,NOX,0.4044444444444444
506,PM10,0.5488888888888889
506,PM2.5,0.46222222222222226
506,SO2,0.4044444444444444
507,CO,0.32000000000000006
507,NO,0.32000000000000006
507,NO2,0.32000000000000006
507,NOX,0.3733333333333333
507,PM10,0.5066666666666666
507,PM2.5,0.42666666666666664
507,SO2,0.3733333333333333
508,CO,0.34666666666666673
508,NO,0.34666666666666673
508,NO2,0.34666666666666673
508,NOX,0.4044444444444444
508,PM10,0.5488888888888889
508,PM2.5,0.46222222222222226
508,SO2,0.4044444444444444
509,CO,0.32000000000000006
509,NO,0.32000000000000006
509,NO2,0.32000000000000006
509,NOX,0.3733333333333333
509,PM10,0.5066666666666666
509,PM2.5,0.42666666666666664
509,SO2,0.3733333333333333
510,CO,0.32000000000000006
510,NO,0.32000000000000006
510,NO2,0.32000000000000006
510,NOX,0.3733333333333333
510,PM10,0.5066666666666666
510,PM2.5,0.42666666666666664
510,SO2,0.3733333333333333
511,CO,0.32000000000000006
511,NO,0.32000000000000006
511,NO2,0.32000000000000006
511,NOX,0.3733333333333333
511,PM10,0.5066666666666666
511,PM2.5,0.42666666666666664
511,SO2,0.3733333333333333
512,CO,0.37333333333333335
512,NO,0.37333333333333335
512,NO2,0.37333333333333335
512,NOX,0.4355555555555555
512,PM10,0.591111111111111
512,PM2.5,0.4977777777777777
512,SO2,0.4355555555555555
513,CO,0.37333333333333335
513,NO,0.37333333333333335
513,NO2,0.37333333333333335
513,NOX,0.4355555555555555
513,PM10,0.591111111111111
513,PM2.5,0.4977777777777777
513,SO2,0.4355555555555555
514,CO,0.37333333333333335
514,NO,0.37333333333333335
514,NO2,0.37333333333333335
514,NOX,0.4355555555555555
514,PM10,0.591111111111111
514,PM2.5,0.4977777777777777
514,SO2,0.4355555555555555
515,CO,0.37333333333333335
515,NO,0.37333333333333335
515,NO2,0.37333333333333335
515,NOX,0.4355555555555555
515,PM10,0.591111111111111
515,PM2.5,0.4977777777777777
515,SO2,0.4355555555555555
516,CO,0.34666666666666673
516,NO,0.34666666666666673
516,NO2,0.34666666666666673
516,NOX,0.4044444444444444
516,PM10,0.5488888888888889
516,PM2.5,0.46222222222222226
516,SO2,0.4044444444444444
517,CO,0.32000000000000006
517,NO,0.32000000000000006
517,NO2,0.32000000000000006
517,NOX,0.3733333333333333
517,PM10,0.5066666666666666
517,PM2.5,0.42666666666666664
517,SO2,0.3733333333333333
518,CO,0.32000000000000006
518,NO,0.32000000000000006
518,NO2,0.32000000000000006
518,NOX,0.3733333333333333
518,PM10,0.5066666666666666
518,PM2.5,0.42666666666666664
518,SO2,0.3733333333333333
519,CO,0.34666666666666673
519,NO,0.34666666666666673
519,NO2,0.34666666666666673
519,NOX,0.4044444444444444
519,PM10,0.5488888888888889
519,PM2.5,0.46222222222222226
519,SO2,0.4044444444444444
520,CO,0.32000000000000006
520,NO,0.32000000000000006
520,NO2,0.32000000000000006
520,NOX,0.3733333333333333
520,PM10,0.5066666666666666
520,PM2.5,0.42666666666666664
520,SO2,0.3733333333333333
521,CO,0.34666666666666673
521,NO,0.34666666666666673
521,NO2,0.34666666666666673
521,NOX,0.4044444444444444
521,PM10,0.5488888888888889
521,PM2.5,0.46222222222222226
521,SO2,0.4044444444444444
522,CO,0.37333333333333335
522,NO,0.37333333333333335
522,NO2,0.37333333333333335
522,NOX,0.4355555555555555
522,PM10,0.591111111111111
522,PM2.5,0.4977777777777777
522,SO2,0.4355555555555555
523,CO,0.34666666666666673
523,NO,0.34666666666666673
523,NO2,0.34666666666666673
523,NOX,0.4044444444444444
523,PM10,0.5488888888888889
523,PM2.5,0.46222222222222226
523,SO2,0.4044444444444444
524,CO,0.32000000000000006
524,NO,0.32000000000000006
524,NO2,0.32000000000000006
524,NOX,0.3733333333333333
524,PM10,0.5066666666666666
524,PM2.5,0.42666666666666664
524,SO2,0.3733333333333333
525,CO,0.32000000000000006
525,NO,0.32000000000000006
525,NO2,0.32000000000000006
525,NOX,0.3733333333333333
525,PM10,0.5066666666666666
525,PM2.5,0.42666666666666664
525,SO2,0.3733333333333333
526,CO,0.32000000000000006
526,NO,0.32000000000000006
526,NO2,0.32000000000000006
526,NOX,0.3733333333333333
526,PM10,0.5066666666666666
526,PM2.5,0.42666666666666664
526,SO2,0.3733333333333333
527,CO,0.32000000000000006
527,NO,0.32000000000000006
527,NO2,0.32000000000000006
527,NOX,0.3733333333333333
527,PM10,0.5066666666666666
527,PM2.5,0.42666666666666664
527,SO2,0.3733333333333333
528,CO,0.32000000000000006
528,NO,0.32000000000000006
528,NO2,0.32000000000000006
528,NOX,0.3733333333333333
528,PM10,0.5066666666666666
528,PM2.5,0.42666666666666664
528,SO2,0.3733333333333333
529,CO,0.32000000000000006
529,NO,0.32000000000000006
529,NO2,0.32000000000000006
529,NOX,0.3733333333333333
529,PM10,0.5066666666666666
529,PM2.5,0.42666666666666664
529,SO2,0.3733333333333333
530,CO,0.32000000000000006
530,NO,0.32000000000000006
530,NO2,0.32000000000000006
530,NOX,0.3733333333333333
530,PM10,0.5066666666666666
530,PM2.5,0.42666666666666664
530,SO2,0.3733333333333333
531,CO,0.32000000000000006
531,NO,0.32000000000000006
531,NO2,0.32000000000000006
531,NOX,0.3733333333333333
531,PM10,0.5066666666666666
531,PM2.5,0.42666666666666664
531,SO2,0.3733333333333333
532,CO,0.32000000000000006
532,NO,0.32000000000000006
532,NO2,0.32000000000000006
532,NOX,0.3733333333333333
532,PM10,0.5066666666666666
532,PM2.5,0.42666666666666664
532,SO2,0.3733333333333333
533,CO,0.34666666666666673
533,NO,0.34666666666666673
533,NO2,0.34666666666666673
533,NOX,0.4044444444444444
533,PM10,0.5488888888888889
533,PM2.5,0.46222222222222226
533,SO2,0.4044444444444444
534,CO,0.34666666666666673
534,NO,0.34666666666666673
534,NO2,0.34666666666666673
534,NOX,0.4044444444444444
534,PM10,0.5488888888888889
534,PM2.5,0.46222222222222226
534,SO2,0.4044444444444444
535,CO,0.32000000000000006
535,NO,0.32000000000000006
535,NO2,0.32000000000000006
535,NOX,0.3733333333333333
535,PM10,0.5066666666666666
535,PM2.5,0.42666666666666664
535,SO2,0.3733333333333333
536,CO,0.32000000000000006
536,NO,0.32000000000000006
536,NO2,0.32000000000000006
536,NOX,0.3733333333333333
536,PM10,0.5066666666666666
536,PM2.5,0.42666666666666664
536,SO2,0.3733333333333333
537,CO,0.34666666666666673
537,NO,0.34666666666666673
537,NO2,0.34666666666666673
537,NOX,0.4044444444444444
537,PM10,0.5488888888888889
537,PM2.5,0.46222222222222226
537,SO2,0.4044444444444444
538,CO,0.32000000000000006
538,NO,0.32000000000000006
538,NO2,0.32000000000000006
538,NOX,0.3733333333333333
538,PM10,0.5066666666666666
538,PM2.5,0.42666666666666664
538,SO2,0.3733333333333333
539,CO,0.34666666666666673
539,NO,0.34666666666666673
539,NO2,0.34666666666666673
539,NOX,0.4044444444444444
539,PM10,0.5488888888888889
539,PM2.5,0.46222222222222226
539,SO2,0.4044444444444444
540,CO,0.32000000000000006
540,NO,0.32000000000000006
540,NO2,0.32000000000000006
540,NOX,0.3733333333333333
540,PM10,0.5066666666666666
540,PM2.5,0.42666666666666664
540,SO2,0.3733333333333333
541,CO,0.32000000000000006
541,NO,0.32000000000000006
541,NO2,0.32000000000000006
541,NOX,0.3733333333333333
541,PM10,0.5066666666666666
541,PM2.5,0.42666666666666664
541,SO2,0.3733333333333333
542,CO,0.34666666666666673
542,NO,0.34666666666666673
542,NO2,0.34666666666666673
542,NOX,0.4044444444444444
542,PM10,0.5488888888888889
542,PM2.5,0.46222222222222226
542,SO2,0.4044444444444444
543,CO,0.37333333333333335
543,NO,0.37333333333333335
543,NO2,0.37333333333333335
543,NOX,0.4355555555555555
543,PM10,0.591111111111111
543,PM2.5,0.4977777777777777
543,SO2,0.4355555555555555
544,CO,0.34666666666666673
544,NO,0.34666666666666673
544,NO2,0.34666666666666673
544,NOX,0.4044444444444444
544,PM10,0.5488888888888889
544,PM2.5,0.46222222222222226
544,SO2,0.4044444444444444
