date_time,variable,value,station,unit_measurement
2025-03-11 04:00:00+00:00,NOX,20.54018,14,μgr/m³
2025-03-11 04:00:00+00:00,PM2.5,66.83754,8,μgr/m³
2025-03-11 04:00:00+00:00,WDS,0.807222,15,m/s
2025-03-11 04:00:00+00:00,RAIN,0.00125,15,mm
2025-03-11 04:00:00+00:00,PM2.5,24.0,18,μgr/m³
2025-03-11 04:00:00+00:00,RAIN,0.0,14,mm
2025-03-11 04:00:00+00:00,SO2,84.195854,10,μgr/m³
2025-03-11 04:00:00+00:00,RAIN,0.0,7,mm
2025-03-11 04:00:00+00:00,PM10,139.164,4,μgr/m³
2025-03-11 04:00:00+00:00,PM10,20.69911,10,μgr/m³
2025-03-11 03:00:00+00:00,PM2.5,55.12914,3,μgr/m³
2025-03-11 03:00:00+00:00,NO,30.321701,8,μgr/m³
2025-03-11 03:00:00+00:00,PM2.5,20.0,18,μgr/m³
2025-03-11 03:00:00+00:00,PM10,38.91555,20,μgr/m³
2025-03-11 03:00:00+00:00,NO,2.684516,7,μgr/m³
2025-03-11 03:00:00+00:00,NO2,61.651669,3,μgr/m³
2025-03-11 03:00:00+00:00,SO2,2.616,7,μgr/m³
2025-03-11 03:00:00+00:00,PM10,20.47444,7,μgr/m³
2025-03-11 03:00:00+00:00,Temp,11.97708,3,°C
2025-03-11 03:00:00+00:00,SO2,8.14331,20,μgr/m³
2025-03-11 03:00:00+00:00,SO2,4.894507,3,μgr/m³
2025-03-11 03:00:00+00:00,PM2.5,30.43834,20,μgr/m³
2025-03-11 03:00:00+00:00,NO,17.878796,3,μgr/m³
2025-03-11 03:00:00+00:00,WDS,0.466944,7,m/s
2025-03-11 03:00:00+00:00,NO,32.049515,10,μgr/m³
2025-03-11 03:00:00+00:00,RAIN,0.0,3,mm
2025-03-11 03:00:00+00:00,PM10,94.51379,4,μgr/m³
2025-03-11 03:00:00+00:00,WDS,0.772222,15,m/s
2025-03-11 03:00:00+00:00,PM10,101.3445,3,μgr/m³
2025-03-11 03:00:00+00:00,WDS,0.7575,3,m/s
2025-03-11 03:00:00+00:00,SO2,74.481941,4,μgr/m³
2025-03-11 03:00:00+00:00,WDD,356.4449,20,°N
2025-03-11 03:00:00+00:00,WDD,0.0,4,°N
2025-03-11 03:00:00+00:00,WDS,0.616111,20,m/s
2025-03-11 03:00:00+00:00,CO,1045.954956,3,μgr/m³
2025-03-11 03:00:00+00:00,NOX,39.73132,10,μgr/m³
2025-03-11 03:00:00+00:00,RAIN,0.0,20,mm
2025-03-11 03:00:00+00:00,NO2,18.060558,7,μgr/m³
2025-03-11 03:00:00+00:00,WDS,0.333473,18,m/s
2025-03-11 03:00:00+00:00,RAIN,0.0,7,mm
2025-03-11 03:00:00+00:00,WDD,275.868,2,°N
2025-03-11 03:00:00+00:00,NO2,73.32,10,μgr/m³
2025-03-11 03:00:00+00:00,WDD,202.3784,14,°N
2025-03-11 03:00:00+00:00,NOX,47.37648,3,μgr/m³
2025-03-11 03:00:00+00:00,NOX,11.79633,7,μgr/m³
2025-03-11 03:00:00+00:00,SO2,80.777893,10,μgr/m³
2025-03-11 03:00:00+00:00,RAIN,0.0,18,mm
2025-03-11 03:00:00+00:00,NO,26.129297,15,μgr/m³
2025-03-11 03:00:00+00:00,NO2,22.518227,15,μgr/m³
2025-03-11 03:00:00+00:00,RAIN,0.0,14,mm
2025-03-11 03:00:00+00:00,WDS,0.937917,14,m/s
2025-03-11 03:00:00+00:00,NOX,33.29041,15,μgr/m³
2025-03-11 03:00:00+00:00,WDD,189.6444,3,°N
2025-03-11 03:00:00+00:00,PM10,36.31836,15,μgr/m³
2025-03-11 03:00:00+00:00,NO2,38.261234,14,μgr/m³
2025-03-11 03:00:00+00:00,NOX,29.13312,2,μgr/m³
2025-03-11 03:00:00+00:00,CO,1314.248291,7,μgr/m³
2025-03-11 03:00:00+00:00,NO2,38.431244,2,μgr/m³
2025-03-11 03:00:00+00:00,NO,3.020376,14,μgr/m³
2025-03-11 03:00:00+00:00,WDD,168.9412,7,°N
2025-03-11 03:00:00+00:00,SO2,2.841941,14,μgr/m³
2025-03-11 03:00:00+00:00,PM2.5,51.60351,4,μgr/m³
2025-03-11 03:00:00+00:00,NO,10.655129,2,μgr/m³
2025-03-11 03:00:00+00:00,PM2.5,15.34599,2,μgr/m³
2025-03-11 03:00:00+00:00,WDD,182.1368,15,°N
2025-03-11 03:00:00+00:00,WDS,2.651528,2,m/s
2025-03-11 03:00:00+00:00,PM2.5,38.91237,7,μgr/m³
2025-03-11 03:00:00+00:00,SO2,1.448276,2,μgr/m³
2025-03-11 03:00:00+00:00,RAIN,0.0,2,mm
2025-03-11 03:00:00+00:00,PM10,985.0,18,μgr/m³
2025-03-11 03:00:00+00:00,Temp,11.07681,14,°C
2025-03-11 03:00:00+00:00,PM10,20.45694,2,μgr/m³
2025-03-11 03:00:00+00:00,NOX,22.81532,14,μgr/m³
2025-03-11 03:00:00+00:00,WDD,211.1532,18,°N
2025-03-11 03:00:00+00:00,RAIN,0.0,15,mm
2025-03-11 03:00:00+00:00,NO2,32.526611,8,μgr/m³
2025-03-11 03:00:00+00:00,PM2.5,56.91877,8,μgr/m³
2025-03-11 03:00:00+00:00,SO2,10.7359905,9,μgr/m³
2025-03-11 03:00:00+00:00,PM2.5,29.15883,9,μgr/m³
2025-03-11 03:00:00+00:00,PM10,21.71814,10,μgr/m³
2025-03-11 03:00:00+00:00,PM2.5,5.022176,10,μgr/m³
2025-03-11 03:00:00+00:00,PM10,45.77064,9,μgr/m³
2025-03-11 02:00:00+00:00,WDS,0.522083,3,m/s
2025-03-11 02:00:00+00:00,PM2.5,34.62438,20,μgr/m³
2025-03-11 02:00:00+00:00,PM2.5,55.59953,3,μgr/m³
2025-03-11 02:00:00+00:00,WDD,197.3658,7,°N
2025-03-11 02:00:00+00:00,NO2,62.760624,3,μgr/m³
2025-03-11 02:00:00+00:00,CO,1336.036621,7,μgr/m³
2025-03-11 02:00:00+00:00,NO,16.396009,3,μgr/m³
2025-03-11 02:00:00+00:00,SO2,2.616,7,μgr/m³
2025-03-11 02:00:00+00:00,Temp,12.08625,3,°C
2025-03-11 02:00:00+00:00,SO2,1.270222,2,μgr/m³
2025-03-11 02:00:00+00:00,WDS,0.792737,18,m/s
2025-03-11 02:00:00+00:00,WDD,211.7966,18,°N
2025-03-11 02:00:00+00:00,PM10,113.7469,7,μgr/m³
2025-03-11 02:00:00+00:00,PM10,103.7661,3,μgr/m³
2025-03-11 02:00:00+00:00,NO,22.092384,15,μgr/m³
2025-03-11 02:00:00+00:00,PM2.5,59.28527,8,μgr/m³
2025-03-11 02:00:00+00:00,NO2,22.010006,15,μgr/m³
2025-03-11 02:00:00+00:00,PM2.5,64.85395,7,μgr/m³
2025-03-11 02:00:00+00:00,NO,69.417137,8,μgr/m³
2025-03-11 02:00:00+00:00,SO2,9.107837,20,μgr/m³
2025-03-11 02:00:00+00:00,WDD,258.1694,3,°N
2025-03-11 02:00:00+00:00,SO2,9.6324158,9,μgr/m³
2025-03-11 02:00:00+00:00,NO2,34.470852,8,μgr/m³
2025-03-11 02:00:00+00:00,WDD,0.0,4,°N
2025-03-11 02:00:00+00:00,PM2.5,28.13685,9,μgr/m³
2025-03-11 02:00:00+00:00,SO2,5.344061,3,μgr/m³
2025-03-11 02:00:00+00:00,NO2,41.095673,2,μgr/m³
2025-03-11 02:00:00+00:00,CO,1157.434448,3,μgr/m³
2025-03-11 02:00:00+00:00,PM2.5,23.0,18,μgr/m³
2025-03-11 02:00:00+00:00,NO2,16.813435,7,μgr/m³
2025-03-11 02:00:00+00:00,RAIN,0.0,7,mm
2025-03-11 02:00:00+00:00,WDS,0.426806,20,m/s
2025-03-11 02:00:00+00:00,NO,2.471062,7,μgr/m³
2025-03-11 02:00:00+00:00,WDS,0.795417,7,m/s
2025-03-11 02:00:00+00:00,NOX,10.95886,7,μgr/m³
2025-03-11 02:00:00+00:00,PM10,40.06584,20,μgr/m³
2025-03-11 02:00:00+00:00,WDD,15.90528,20,°N
2025-03-11 02:00:00+00:00,WDS,0.875556,15,m/s
2025-03-11 02:00:00+00:00,PM10,24.32327,10,μgr/m³
2025-03-11 02:00:00+00:00,WDS,2.68625,2,m/s
2025-03-11 02:00:00+00:00,NOX,30.75492,2,μgr/m³
2025-03-11 02:00:00+00:00,SO2,74.98233,4,μgr/m³
2025-03-11 02:00:00+00:00,PM2.5,43.61504,4,μgr/m³
2025-03-11 02:00:00+00:00,PM10,80.69975,4,μgr/m³
2025-03-11 02:00:00+00:00,PM10,28.41817,2,μgr/m³
2025-03-11 02:00:00+00:00,NO,32.400631,10,μgr/m³
2025-03-11 02:00:00+00:00,PM2.5,18.54419,2,μgr/m³
2025-03-11 02:00:00+00:00,NO,10.905908,2,μgr/m³
2025-03-11 02:00:00+00:00,NO2,73.286064,10,μgr/m³
2025-03-11 02:00:00+00:00,NOX,46.75689,3,μgr/m³
2025-03-11 02:00:00+00:00,SO2,87.344475,10,μgr/m³
2025-03-11 02:00:00+00:00,RAIN,0.0,14,mm
2025-03-11 02:00:00+00:00,WDD,124.736,15,°N
2025-03-11 02:00:00+00:00,RAIN,0.0,2,mm
2025-03-11 02:00:00+00:00,PM10,985.0,18,μgr/m³
2025-03-11 02:00:00+00:00,SO2,3.329851,14,μgr/m³
2025-03-11 02:00:00+00:00,NO2,49.484852,14,μgr/m³
2025-03-11 02:00:00+00:00,NO,5.069767,14,μgr/m³
2025-03-11 02:00:00+00:00,WDS,0.59625,14,m/s
2025-03-11 02:00:00+00:00,RAIN,0.0,18,mm
2025-03-11 02:00:00+00:00,WDD,228.2889,2,°N
2025-03-11 02:00:00+00:00,Temp,12.27181,14,°C
2025-03-11 02:00:00+00:00,NOX,30.45694,14,μgr/m³
2025-03-11 02:00:00+00:00,NOX,29.72734,15,μgr/m³
2025-03-11 02:00:00+00:00,PM10,34.1192,15,μgr/m³
2025-03-11 02:00:00+00:00,WDD,155.2611,14,°N
2025-03-11 02:00:00+00:00,RAIN,0.0,3,mm
2025-03-11 02:00:00+00:00,RAIN,0.079861,15,mm
2025-03-11 02:00:00+00:00,RAIN,0.0,20,mm
2025-03-11 02:00:00+00:00,NOX,42.1829,10,μgr/m³
2025-03-11 02:00:00+00:00,PM10,44.1554,9,μgr/m³
2025-03-11 02:00:00+00:00,PM2.5,6.63598,10,μgr/m³
2025-03-11 01:00:00+00:00,NO,24.357666,2,μgr/m³
2025-03-11 01:00:00+00:00,PM10,35.79438,20,μgr/m³
2025-03-11 01:00:00+00:00,SO2,9.3803797,9,μgr/m³
2025-03-11 01:00:00+00:00,NO,20.625391,15,μgr/m³
2025-03-11 01:00:00+00:00,NOX,21.84763,14,μgr/m³
2025-03-11 01:00:00+00:00,PM2.5,19.21233,20,μgr/m³
2025-03-11 01:00:00+00:00,WDD,17.98625,20,°N
2025-03-11 01:00:00+00:00,SO2,2.616,7,μgr/m³
2025-03-11 01:00:00+00:00,NO2,36.366684,14,μgr/m³
2025-03-11 01:00:00+00:00,WDS,0.480417,20,m/s
2025-03-11 01:00:00+00:00,SO2,7.929685,20,μgr/m³
2025-03-11 01:00:00+00:00,RAIN,0.0,20,mm
2025-03-11 01:00:00+00:00,CO,1248.555664,3,μgr/m³
2025-03-11 01:00:00+00:00,SO2,2.956564,14,μgr/m³
2025-03-11 01:00:00+00:00,WDS,1.100417,14,m/s
2025-03-11 01:00:00+00:00,NO2,29.822327,15,μgr/m³
2025-03-11 01:00:00+00:00,WDD,183.8649,14,°N
2025-03-11 01:00:00+00:00,SO2,83.294434,10,μgr/m³
2025-03-11 01:00:00+00:00,WDS,1.039861,3,m/s
2025-03-11 01:00:00+00:00,NO2,71.831657,10,μgr/m³
2025-03-11 01:00:00+00:00,WDS,0.841667,7,m/s
2025-03-11 01:00:00+00:00,NOX,44.39659,10,μgr/m³
2025-03-11 01:00:00+00:00,WDD,293.925,2,°N
2025-03-11 01:00:00+00:00,NOX,42.37971,2,μgr/m³
2025-03-11 01:00:00+00:00,NO2,42.322784,2,μgr/m³
2025-03-11 01:00:00+00:00,PM10,25.60398,2,μgr/m³
2025-03-11 01:00:00+00:00,SO2,5.167081,3,μgr/m³
2025-03-11 01:00:00+00:00,NOX,32.68626,15,μgr/m³
2025-03-11 01:00:00+00:00,Temp,12.16611,3,°C
2025-03-11 01:00:00+00:00,NO,14.587217,3,μgr/m³
2025-03-11 01:00:00+00:00,PM2.5,7.638961,10,μgr/m³
2025-03-11 01:00:00+00:00,NO,32.38615,10,μgr/m³
2025-03-11 01:00:00+00:00,WDS,0.3,18,m/s
2025-03-11 01:00:00+00:00,NO,3.549774,7,μgr/m³
2025-03-11 01:00:00+00:00,NO2,64.067146,3,μgr/m³
2025-03-11 01:00:00+00:00,PM2.5,19.91275,2,μgr/m³
2025-03-11 01:00:00+00:00,NOX,14.48401,7,μgr/m³
2025-03-11 01:00:00+00:00,WDS,1.132083,15,m/s
2025-03-11 01:00:00+00:00,SO2,75.795464,4,μgr/m³
2025-03-11 01:00:00+00:00,PM2.5,24.0,18,μgr/m³
2025-03-11 01:00:00+00:00,PM2.5,56.1671,4,μgr/m³
2025-03-11 01:00:00+00:00,NOX,45.9765,3,μgr/m³
2025-03-11 01:00:00+00:00,WDS,3.837083,2,m/s
2025-03-11 01:00:00+00:00,WDD,195.4706,18,°N
2025-03-11 01:00:00+00:00,PM10,985.0,18,μgr/m³
2025-03-11 01:00:00+00:00,WDD,104.4995,15,°N
2025-03-11 01:00:00+00:00,SO2,1.226196,2,μgr/m³
2025-03-11 01:00:00+00:00,Temp,11.83806,14,°C
2025-03-11 01:00:00+00:00,RAIN,0.0,2,mm
2025-03-11 01:00:00+00:00,WDD,159.7,3,°N
2025-03-11 01:00:00+00:00,PM10,124.4246,3,μgr/m³
2025-03-11 01:00:00+00:00,NO,3.069471,14,μgr/m³
2025-03-11 01:00:00+00:00,RAIN,0.0,18,mm
2025-03-11 01:00:00+00:00,WDD,0.0,4,°N
2025-03-11 01:00:00+00:00,NO,73.455948,8,μgr/m³
2025-03-11 01:00:00+00:00,RAIN,0.0,7,mm
2025-03-11 01:00:00+00:00,WDD,207.6754,7,°N
2025-03-11 01:00:00+00:00,PM2.5,64.70805,3,μgr/m³
2025-03-11 01:00:00+00:00,NO2,38.141102,8,μgr/m³
2025-03-11 01:00:00+00:00,PM10,45.74969,15,μgr/m³
2025-03-11 01:00:00+00:00,PM10,23.12354,7,μgr/m³
2025-03-11 01:00:00+00:00,RAIN,0.0,3,mm
2025-03-11 01:00:00+00:00,CO,1441.505371,7,μgr/m³
2025-03-11 01:00:00+00:00,PM2.5,75.1095,8,μgr/m³
2025-03-11 01:00:00+00:00,NO2,21.786568,7,μgr/m³
2025-03-11 01:00:00+00:00,PM10,114.2387,4,μgr/m³
2025-03-11 01:00:00+00:00,PM2.5,30.77322,9,μgr/m³
2025-03-11 01:00:00+00:00,PM2.5,35.76564,7,μgr/m³
2025-03-11 01:00:00+00:00,RAIN,0.0,15,mm
2025-03-11 01:00:00+00:00,PM10,25.42467,10,μgr/m³
2025-03-11 01:00:00+00:00,PM10,47.28131,9,μgr/m³
2025-03-11 01:00:00+00:00,RAIN,0.0,14,mm
2025-03-11 00:00:00+00:00,Temp,12.61722,14,°C
2025-03-11 00:00:00+00:00,WDS,0.629583,15,m/s
2025-03-11 00:00:00+00:00,NO,22.795803,15,μgr/m³
2025-03-11 00:00:00+00:00,WDS,0.691528,20,m/s
2025-03-11 00:00:00+00:00,WDD,203.1305,18,°N
2025-03-11 00:00:00+00:00,NO2,31.867128,15,μgr/m³
2025-03-11 00:00:00+00:00,RAIN,0.0,14,mm
2025-03-11 00:00:00+00:00,WDD,274.8486,2,°N
2025-03-11 00:00:00+00:00,NO2,71.440002,10,μgr/m³
2025-03-11 00:00:00+00:00,SO2,70.210014,10,μgr/m³
2025-03-11 00:00:00+00:00,WDD,97.06421,15,°N
2025-03-11 00:00:00+00:00,WDD,166.6833,3,°N
2025-03-11 00:00:00+00:00,NOX,35.54424,15,μgr/m³
2025-03-11 00:00:00+00:00,PM2.5,16.21198,20,μgr/m³
2025-03-11 00:00:00+00:00,NOX,29.81408,14,μgr/m³
2025-03-11 00:00:00+00:00,NO,3.879409,14,μgr/m³
2025-03-11 00:00:00+00:00,WDD,182.3978,14,°N
2025-03-11 00:00:00+00:00,SO2,2.616,7,μgr/m³
2025-03-11 00:00:00+00:00,SO2,4.333538,14,μgr/m³
2025-03-11 00:00:00+00:00,NO2,27.496466,7,μgr/m³
2025-03-11 00:00:00+00:00,SO2,7.349916,20,μgr/m³
2025-03-11 00:00:00+00:00,PM10,99.61452,3,μgr/m³
2025-03-11 00:00:00+00:00,PM10,50.24592,15,μgr/m³
2025-03-11 00:00:00+00:00,WDD,7.103844,20,°N
2025-03-11 00:00:00+00:00,NO2,50.101624,14,μgr/m³
2025-03-11 00:00:00+00:00,PM10,985.0,18,μgr/m³
2025-03-11 00:00:00+00:00,RAIN,0.012917,15,mm
2025-03-11 00:00:00+00:00,RAIN,0.0,2,mm
2025-03-11 00:00:00+00:00,CO,1102.714233,3,μgr/m³
2025-03-11 00:00:00+00:00,SO2,0.819406,2,μgr/m³
2025-03-11 00:00:00+00:00,PM2.5,24.0,18,μgr/m³
2025-03-11 00:00:00+00:00,PM10,18.50089,10,μgr/m³
2025-03-11 00:00:00+00:00,PM2.5,59.27148,8,μgr/m³
2025-03-11 00:00:00+00:00,NO2,44.14806,8,μgr/m³
2025-03-11 00:00:00+00:00,PM10,30.81145,20,μgr/m³
2025-03-11 00:00:00+00:00,SO2,74.478828,4,μgr/m³
2025-03-11 00:00:00+00:00,NO,33.998108,8,μgr/m³
2025-03-11 00:00:00+00:00,PM10,135.1596,4,μgr/m³
2025-03-11 00:00:00+00:00,RAIN,0.0,20,mm
2025-03-11 00:00:00+00:00,RAIN,0.0,7,mm
2025-03-11 00:00:00+00:00,NO,32.48764,10,μgr/m³
2025-03-11 00:00:00+00:00,CO,1541.135742,7,μgr/m³
2025-03-11 00:00:00+00:00,NO2,65.672539,3,μgr/m³
2025-03-11 00:00:00+00:00,WDS,3.012222,2,m/s
2025-03-11 00:00:00+00:00,NOX,34.9984,10,μgr/m³
2025-03-11 00:00:00+00:00,NO2,32.763138,2,μgr/m³
2025-03-11 00:00:00+00:00,PM2.5,55.63903,4,μgr/m³
2025-03-11 00:00:00+00:00,NOX,24.76796,2,μgr/m³
2025-03-11 00:00:00+00:00,NO,8.999772,2,μgr/m³
2025-03-11 00:00:00+00:00,SO2,5.034445,3,μgr/m³
2025-03-11 00:00:00+00:00,PM10,165.1682,7,μgr/m³
2025-03-11 00:00:00+00:00,NO,11.218944,3,μgr/m³
2025-03-11 00:00:00+00:00,PM10,22.72923,2,μgr/m³
2025-03-11 00:00:00+00:00,PM2.5,3.556041,10,μgr/m³
2025-03-11 00:00:00+00:00,WDS,0.621806,7,m/s
2025-03-11 00:00:00+00:00,WDS,0.3,18,m/s
2025-03-11 00:00:00+00:00,PM2.5,50.54962,7,μgr/m³
2025-03-11 00:00:00+00:00,NO,6.078546,7,μgr/m³
2025-03-11 00:00:00+00:00,PM2.5,16.62006,2,μgr/m³
2025-03-11 00:00:00+00:00,NOX,44.08305,3,μgr/m³
2025-03-11 00:00:00+00:00,PM2.5,48.81598,3,μgr/m³
2025-03-11 00:00:00+00:00,NOX,19.58381,7,μgr/m³
2025-03-11 00:00:00+00:00,WDS,0.836389,14,m/s
2025-03-11 00:00:00+00:00,WDS,1.118889,3,m/s
2025-03-11 00:00:00+00:00,Temp,12.87375,3,°C
2025-03-11 00:00:00+00:00,RAIN,0.0,18,mm
2025-03-11 00:00:00+00:00,SO2,6.6249623,9,μgr/m³
2025-03-11 00:00:00+00:00,WDD,0.0,4,°N
2025-03-11 00:00:00+00:00,RAIN,0.0,3,mm
2025-03-11 00:00:00+00:00,WDD,207.8082,7,°N
2025-03-11 00:00:00+00:00,PM2.5,27.86215,9,μgr/m³
2025-03-11 00:00:00+00:00,PM10,46.77801,9,μgr/m³
2025-03-10 22:00:00+00:00,NOX,27.52051,15,μgr/m³
2025-03-10 22:00:00+00:00,CO,1008.981934,3,μgr/m³
2025-03-10 22:00:00+00:00,WDS,0.3,18,m/s
2025-03-10 22:00:00+00:00,RAIN,0.034444,15,mm
2025-03-10 22:00:00+00:00,SO2,0.957372,2,μgr/m³
2025-03-10 22:00:00+00:00,RAIN,0.0,18,mm
2025-03-10 22:00:00+00:00,SO2,2.616,7,μgr/m³
2025-03-10 22:00:00+00:00,WDS,1.115278,20,m/s
2025-03-10 22:00:00+00:00,WDD,346.7021,20,°N
2025-03-10 22:00:00+00:00,NO2,70.563622,3,μgr/m³
2025-03-10 22:00:00+00:00,SO2,39.339302,10,μgr/m³
2025-03-10 22:00:00+00:00,RAIN,0.0,7,mm
2025-03-10 22:00:00+00:00,PM2.5,33.0,18,μgr/m³
2025-03-10 22:00:00+00:00,WDS,0.814583,15,m/s
2025-03-10 22:00:00+00:00,WDD,185.109,14,°N
2025-03-10 22:00:00+00:00,NO,33.857006,10,μgr/m³
2025-03-10 22:00:00+00:00,WDS,0.815972,14,m/s
2025-03-10 22:00:00+00:00,NO2,35.650082,7,μgr/m³
2025-03-10 22:00:00+00:00,NOX,35.60219,7,μgr/m³
2025-03-10 22:00:00+00:00,WDD,0.0,4,°N
2025-03-10 22:00:00+00:00,WDS,0.495556,7,m/s
2025-03-10 22:00:00+00:00,NOX,43.80033,3,μgr/m³
2025-03-10 22:00:00+00:00,NO,20.399879,7,μgr/m³
2025-03-10 22:00:00+00:00,PM2.5,3.669338,10,μgr/m³
2025-03-10 22:00:00+00:00,NO,15.99024,15,μgr/m³
2025-03-10 22:00:00+00:00,PM10,985.0,18,μgr/m³
2025-03-10 22:00:00+00:00,NO2,37.549992,2,μgr/m³
2025-03-10 22:00:00+00:00,PM10,83.15197,4,μgr/m³
2025-03-10 22:00:00+00:00,PM10,100.7812,3,μgr/m³
2025-03-10 22:00:00+00:00,CO,1765.868652,7,μgr/m³
2025-03-10 22:00:00+00:00,NO2,69.559998,10,μgr/m³
2025-03-10 22:00:00+00:00,NO2,27.218452,15,μgr/m³
2025-03-10 22:00:00+00:00,PM10,34.23697,20,μgr/m³
2025-03-10 22:00:00+00:00,Temp,13.64389,3,°C
2025-03-10 22:00:00+00:00,SO2,72.267998,4,μgr/m³
2025-03-10 22:00:00+00:00,SO2,4.299414,14,μgr/m³
2025-03-10 22:00:00+00:00,NO,7.682713,3,μgr/m³
2025-03-10 22:00:00+00:00,PM2.5,21.33342,20,μgr/m³
2025-03-10 22:00:00+00:00,NO,4.351666,14,μgr/m³
2025-03-10 22:00:00+00:00,SO2,8.2665491,9,μgr/m³
2025-03-10 22:00:00+00:00,PM2.5,51.45278,7,μgr/m³
2025-03-10 22:00:00+00:00,PM2.5,32.93539,4,μgr/m³
2025-03-10 22:00:00+00:00,WDD,120.3556,2,°N
2025-03-10 22:00:00+00:00,SO2,15.901134,20,μgr/m³
2025-03-10 22:00:00+00:00,PM10,29.90537,2,μgr/m³
2025-03-10 22:00:00+00:00,WDD,139.6583,3,°N
2025-03-10 22:00:00+00:00,Temp,13.63722,14,°C
2025-03-10 22:00:00+00:00,NO2,43.348099,8,μgr/m³
2025-03-10 22:00:00+00:00,PM10,31.31839,15,μgr/m³
2025-03-10 22:00:00+00:00,NO,31.465633,8,μgr/m³
2025-03-10 22:00:00+00:00,PM10,95.8376,7,μgr/m³
2025-03-10 22:00:00+00:00,PM2.5,37.52763,3,μgr/m³
2025-03-10 22:00:00+00:00,PM10,54.44414,9,μgr/m³
2025-03-10 22:00:00+00:00,NO2,37.752262,14,μgr/m³
2025-03-10 22:00:00+00:00,WDS,2.016806,3,m/s
2025-03-10 22:00:00+00:00,NOX,23.63048,14,μgr/m³
2025-03-10 22:00:00+00:00,PM2.5,37.76183,8,μgr/m³
2025-03-10 22:00:00+00:00,SO2,5.926263,3,μgr/m³
2025-03-10 22:00:00+00:00,NOX,22.78087,2,μgr/m³
2025-03-10 22:00:00+00:00,WDS,3.423056,2,m/s
2025-03-10 22:00:00+00:00,WDD,195.0985,7,°N
2025-03-10 22:00:00+00:00,WDD,86.43731,15,°N
2025-03-10 22:00:00+00:00,NO,3.441958,2,μgr/m³
2025-03-10 22:00:00+00:00,RAIN,0.0,3,mm
2025-03-10 22:00:00+00:00,RAIN,0.001389,20,mm
2025-03-10 22:00:00+00:00,WDD,69.0543,18,°N
2025-03-10 22:00:00+00:00,PM2.5,10.79648,2,μgr/m³
2025-03-10 22:00:00+00:00,PM2.5,31.03028,9,μgr/m³
2025-03-10 22:00:00+00:00,NOX,25.23409,10,μgr/m³
2025-03-10 22:00:00+00:00,PM10,17.87685,10,μgr/m³
2025-03-10 22:00:00+00:00,RAIN,0.0,2,mm
2025-03-10 22:00:00+00:00,RAIN,0.0,14,mm
2025-03-10 21:00:00+00:00,WDS,0.742222,20,m/s
2025-03-10 21:00:00+00:00,Temp,14.04056,14,°C
2025-03-10 21:00:00+00:00,RAIN,0.0,18,mm
2025-03-10 21:00:00+00:00,NO,19.168314,15,μgr/m³
2025-03-10 21:00:00+00:00,NOX,22.96162,14,μgr/m³
2025-03-10 21:00:00+00:00,WDS,0.56,15,m/s
2025-03-10 21:00:00+00:00,PM10,27.95945,15,μgr/m³
2025-03-10 21:00:00+00:00,SO2,10.81789,20,μgr/m³
2025-03-10 21:00:00+00:00,WDD,263.8042,3,°N
2025-03-10 21:00:00+00:00,RAIN,0.0,20,mm
2025-03-10 21:00:00+00:00,SO2,2.616,7,μgr/m³
2025-03-10 21:00:00+00:00,WDD,212.8059,14,°N
2025-03-10 21:00:00+00:00,WDD,149.4236,2,°N
2025-03-10 21:00:00+00:00,NO2,29.854025,15,μgr/m³
2025-03-10 21:00:00+00:00,NOX,31.51464,15,μgr/m³
2025-03-10 21:00:00+00:00,WDS,0.81875,7,m/s
2025-03-10 21:00:00+00:00,SO2,4.288265,14,μgr/m³
2025-03-10 21:00:00+00:00,PM10,32.27252,20,μgr/m³
2025-03-10 21:00:00+00:00,NO,3.097674,14,μgr/m³
2025-03-10 21:00:00+00:00,PM2.5,5.234105,10,μgr/m³
2025-03-10 21:00:00+00:00,WDD,50.3149,20,°N
2025-03-10 21:00:00+00:00,RAIN,0.0,7,mm
2025-03-10 21:00:00+00:00,PM10,18.90515,2,μgr/m³
2025-03-10 21:00:00+00:00,NOX,18.30829,2,μgr/m³
2025-03-10 21:00:00+00:00,NO2,38.417744,14,μgr/m³
2025-03-10 21:00:00+00:00,NO2,69.559998,10,μgr/m³
2025-03-10 21:00:00+00:00,RAIN,0.0,3,mm
2025-03-10 21:00:00+00:00,PM2.5,15.27326,2,μgr/m³
2025-03-10 21:00:00+00:00,WDD,0.0,4,°N
2025-03-10 21:00:00+00:00,WDS,0.791389,14,m/s
2025-03-10 21:00:00+00:00,CO,835.978577,3,μgr/m³
2025-03-10 21:00:00+00:00,WDS,3.294722,2,m/s
2025-03-10 21:00:00+00:00,WDD,75.28916,15,°N
2025-03-10 21:00:00+00:00,NO,2.324386,2,μgr/m³
2025-03-10 21:00:00+00:00,NO,4.846535,3,μgr/m³
2025-03-10 21:00:00+00:00,SO2,1.078172,2,μgr/m³
2025-03-10 21:00:00+00:00,RAIN,0.0,15,mm
2025-03-10 21:00:00+00:00,SO2,35.501842,10,μgr/m³
2025-03-10 21:00:00+00:00,PM10,985.0,18,μgr/m³
2025-03-10 21:00:00+00:00,WDD,203.6019,18,°N
2025-03-10 21:00:00+00:00,WDS,1.350139,3,m/s
2025-03-10 21:00:00+00:00,SO2,5.853561,3,μgr/m³
2025-03-10 21:00:00+00:00,PM2.5,27.0,18,μgr/m³
